istochnik,kanal,data_kommunikacii,id_kommunikacii,nazvanie_kommunikacii,tekst_kommunikacii,brand,target,sent,delivered,opened,clicked,unsubscribed
KNT CRM,Внутренние СМС,2022-10-21,264,13778 | Азурикс | Терапевты + МП | 21.10.2022,22/10/22 10:00 Вебинар Контроль над подагрой. Баллы НМО. bphg.me/kBN0pQ,Азурикс,Ревматологи,10,9,0,0,0
KNT CRM,Внутренние СМС,2022-10-21,264,13778 | Азурикс | Терапевты + МП | 21.10.2022,22/10/22 10:00 Вебинар Контроль над подагрой. Баллы НМО. bphg.me/kBN0pQ,Азурикс,Терапевты,9090,8681,418,418,0
KNT CRM,Внутренние СМС,2022-10-21,264,13778 | Азурикс | Терапевты + МП | 21.10.2022,22/10/22 10:00 Вебинар Контроль над подагрой. Баллы НМО. bphg.me/kBN0pQ,Азурикс,Фельдшеры,1,1,0,0,0
KNT CRM,Внутренние СМС,2022-10-21,264,13778 | Азурикс | Терапевты + МП | 21.10.2022,22/10/22 10:00 Вебинар Контроль над подагрой. Баллы НМО. bphg.me/kBN0pQ,Азурикс,Хирурги,1,1,0,0,0
KNT CRM,Внутренние СМС,2022-10-21,267,13739 | Кагоцел | Терапевты + МП - Москвы и МО | 21.10.2022,"{{GivenNMiddleN}}, приглашаем вас на конференцию «Универсальные решения в эффективной терапии ОРВИ в период пандемии» 22 октября в 12.00, г. Москва, ул. Русаковская, 24, Холидей Инн Сокольники. Лектора: д.м.н., проф. А.Е. Шульженко, д.м.н., проф. В.В. Никифоров. Зарегистрироваться для участия можно по телефону +79671791550",Кагоцел,Акушеры и гинекологи,2,2,0,0,0
KNT CRM,Внутренние СМС,2022-10-21,267,13739 | Кагоцел | Терапевты + МП - Москвы и МО | 21.10.2022,"{{GivenNMiddleN}}, приглашаем вас на конференцию «Универсальные решения в эффективной терапии ОРВИ в период пандемии» 22 октября в 12.00, г. Москва, ул. Русаковская, 24, Холидей Инн Сокольники. Лектора: д.м.н., проф. А.Е. Шульженко, д.м.н., проф. В.В. Никифоров. Зарегистрироваться для участия можно по телефону +79671791550",Кагоцел,Аптека,6,4,0,0,0
KNT CRM,Внутренние СМС,2022-10-21,267,13739 | Кагоцел | Терапевты + МП - Москвы и МО | 21.10.2022,"{{GivenNMiddleN}}, приглашаем вас на конференцию «Универсальные решения в эффективной терапии ОРВИ в период пандемии» 22 октября в 12.00, г. Москва, ул. Русаковская, 24, Холидей Инн Сокольники. Лектора: д.м.н., проф. А.Е. Шульженко, д.м.н., проф. В.В. Никифоров. Зарегистрироваться для участия можно по телефону +79671791550",Кагоцел,Гастроэнтерологи,7,7,0,0,0
KNT CRM,Внутренние СМС,2022-10-21,267,13739 | Кагоцел | Терапевты + МП - Москвы и МО | 21.10.2022,"{{GivenNMiddleN}}, приглашаем вас на конференцию «Универсальные решения в эффективной терапии ОРВИ в период пандемии» 22 октября в 12.00, г. Москва, ул. Русаковская, 24, Холидей Инн Сокольники. Лектора: д.м.н., проф. А.Е. Шульженко, д.м.н., проф. В.В. Никифоров. Зарегистрироваться для участия можно по телефону +79671791550",Кагоцел,Гематологи,1,1,0,0,0
KNT CRM,Внутренние СМС,2022-10-21,267,13739 | Кагоцел | Терапевты + МП - Москвы и МО | 21.10.2022,"{{GivenNMiddleN}}, приглашаем вас на конференцию «Универсальные решения в эффективной терапии ОРВИ в период пандемии» 22 октября в 12.00, г. Москва, ул. Русаковская, 24, Холидей Инн Сокольники. Лектора: д.м.н., проф. А.Е. Шульженко, д.м.н., проф. В.В. Никифоров. Зарегистрироваться для участия можно по телефону +79671791550",Кагоцел,Кардиологи,2,2,0,0,0
KNT CRM,Внутренние СМС,2022-10-21,267,13739 | Кагоцел | Терапевты + МП - Москвы и МО | 21.10.2022,"{{GivenNMiddleN}}, приглашаем вас на конференцию «Универсальные решения в эффективной терапии ОРВИ в период пандемии» 22 октября в 12.00, г. Москва, ул. Русаковская, 24, Холидей Инн Сокольники. Лектора: д.м.н., проф. А.Е. Шульженко, д.м.н., проф. В.В. Никифоров. Зарегистрироваться для участия можно по телефону +79671791550",Кагоцел,Ревматологи,1,1,0,0,0
KNT CRM,Внутренние СМС,2022-10-21,267,13739 | Кагоцел | Терапевты + МП - Москвы и МО | 21.10.2022,"{{GivenNMiddleN}}, приглашаем вас на конференцию «Универсальные решения в эффективной терапии ОРВИ в период пандемии» 22 октября в 12.00, г. Москва, ул. Русаковская, 24, Холидей Инн Сокольники. Лектора: д.м.н., проф. А.Е. Шульженко, д.м.н., проф. В.В. Никифоров. Зарегистрироваться для участия можно по телефону +79671791550",Кагоцел,Терапевты,2103,2016,0,0,0
KNT CRM,Внутренние СМС,2022-10-24,218,БОЙ | СМС-анонс после регистрации,Благодарим Вас за регистрацию в «Фарм Практикуме»! Мы уже подготовили для Вас свежую подборку практикумов и новостей: bphg.me/tKQvGT Будем расти вместе!,No Brand,Аптека,16,16,0,0,0
KNT CRM,Внутренние СМС,2022-10-25,218,БОЙ | СМС-анонс после регистрации,Благодарим Вас за регистрацию в «Фарм Практикуме»! Мы уже подготовили для Вас свежую подборку практикумов и новостей: bphg.me/tKQvGT Будем расти вместе!,No Brand,Аптека,9,9,0,0,0
KNT CRM,Внутренние СМС,2022-10-26,218,БОЙ | СМС-анонс после регистрации,Благодарим Вас за регистрацию в «Фарм Практикуме»! Мы уже подготовили для Вас свежую подборку практикумов и новостей: bphg.me/tKQvGT Будем расти вместе!,No Brand,Аптека,9,9,0,0,0
KNT CRM,Внутренние СМС,2022-10-27,218,БОЙ | СМС-анонс после регистрации,Благодарим Вас за регистрацию в «Фарм Практикуме»! Мы уже подготовили для Вас свежую подборку практикумов и новостей: bphg.me/tKQvGT Будем расти вместе!,No Brand,Аптека,17,17,0,0,0
KNT CRM,Внутренние СМС,2022-10-27,270,13716 | Венарус | Аптека+  МП | 27.10.2022,Узнай почему врачи назначают венотоники после перенесенной вирусной инфекции и COVID-19: bphg.me/bdibo2,Венарус,Аптека,20377,19845,789,789,0
